Price,Close,High,Low,Open,Volume
Ticker,VWS.CO,VWS.CO,VWS.CO,VWS.CO,VWS.CO
Date,,,,,
8/7/20,168.783997,168.783997,164.724041,164.724041,2911190
8/10/20,166.931381,169.375252,166.02479,168.389824,2020550
8/11/20,182.698212,182.777048,174.14471,175.406056,7126825
8/12/20,180.885025,181.71278,178.244087,180.372599,3427655
8/13/20,183.920151,183.920151,179.190097,180.727361,3639655
8/14/20,183.052963,183.762472,181.870454,183.171225,2078840
8/17/20,184.038391,184.590243,180.727355,181.870454,1562110
8/18/20,182.501129,185.891001,181.35803,183.683639,2165180
8/19/20,182.658813,184.35375,182.067551,182.501141,2147400
8/20/20,180.806183,182.816463,179.74192,182.816463,2016755
8/21/20,183.171234,183.171234,180.530281,181.67338,1746190
8/24/20,187.743622,189.241461,183.998995,184.274913,2232655
8/25/20,186.679367,188.019549,185.102677,187.428286,1706710
8/26/20,189.556808,189.556808,184.86618,186.0881,1802775
8/27/20,185.969833,190.778723,185.102653,189.399116,2088250
8/28/20,185.772751,187.388851,183.447142,185.260324,2118515
8/31/20,186.915848,188.058947,185.418009,185.851599,2251255
9/1/20,184.866165,188.926121,184.117231,187.62535,2117575
9/2/20,192.473663,195.035765,187.625348,187.664773,3210220
9/3/20,190.857544,197.873796,189.004951,195.981778,3029585
9/4/20,182.22522,188.847293,180.017857,187.783029,3487865
9/7/20,188.216614,188.610779,182.26464,182.26464,2042515
9/8/20,181.279205,188.531951,178.362334,188.531951,3737000
9/9/20,188.216614,188.216614,181.909885,181.909885,2318975
9/10/20,185.536255,188.177208,184.432581,188.058946,1990560
9/11/20,185.536255,185.969845,183.5654,185.536255,1228735
9/14/20,186.048676,189.004957,185.063248,186.639923,1478465
9/15/20,187.191772,188.413693,185.654493,187.231183,1621415
9/16/20,190.778732,191.172897,186.915844,187.585942,2271770
9/17/20,191.961243,191.961243,188.847289,190.93639,2086665
9/18/20,192.394836,192.394836,190.226884,191.961246,3171160
9/21/20,190.187469,192.040078,188.413697,191.882406,1786115
9/22/20,188.96553,192.670747,187.034101,191.369975,1841230
9/23/20,190.778732,191.606488,188.768452,190.18747,1342615
