Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
9/28/20,355.159424,366.432159,354.547638,357.925934,1.43E+10
9/29/20,359.757385,360.353363,352.146851,354.363007,1.16E+10
9/30/20,359.937866,361.178772,353.327942,360.038513,1.18E+10
10/1/20,353.205902,369.264404,346.477051,360.309143,1.47E+10
10/2/20,346.238922,354.115417,336.467163,352.949677,1.42E+10
10/3/20,346.522095,351.307709,344.666565,346.218628,1.01E+10
10/4/20,352.57901,354.045746,345.131012,346.602234,1.07E+10
10/5/20,353.956787,355.214081,349.679901,352.736816,1.18E+10
10/6/20,340.815857,354.989014,338.003296,353.956482,1.28E+10
10/7/20,341.808655,342.450836,334.545563,340.943085,1.19E+10
10/8/20,350.766144,352.211487,335.647491,342.044647,1.35E+10
10/9/20,365.590485,368.310333,348.205841,351.112885,1.30E+10
10/10/20,370.96759,378.267151,365.354034,365.402466,1.36E+10
10/11/20,375.142059,377.246796,369.828033,370.928436,1.26E+10
10/12/20,387.731262,395.122162,366.642334,374.798737,1.59E+10
10/13/20,381.190765,387.375671,375.582458,387.142944,1.42E+10
10/14/20,379.484039,387.296173,374.175018,381.971466,1.39E+10
10/15/20,377.441833,381.208771,371.354126,379.19223,1.50E+10
10/16/20,366.229004,380.021515,362.597412,377.8685,1.47E+10
10/17/20,368.855927,369.768127,364.489014,366.015717,1.10E+10
10/18/20,378.213684,378.597656,368.12915,368.727539,1.10E+10
10/19/20,379.935608,383.317657,373.702271,378.469635,1.28E+10
10/20/20,369.136902,380.761017,367.601074,379.719696,1.37E+10
10/21/20,392.189972,400.627258,368.727966,369.059418,2.02E+10
10/22/20,413.77298,420.141663,391.276306,391.488617,1.58E+10
10/23/20,409.766693,418.95993,403.082031,414.051331,1.43E+10
10/24/20,412.457611,416.59967,407.851715,409.767242,1.22E+10
10/25/20,406.217773,417.15921,405.350647,412.457642,1.09E+10
10/26/20,393.888306,411.279877,383.782898,406.217987,1.52E+10
10/27/20,403.99704,409.772858,390.608459,393.888184,1.39E+10
10/28/20,388.650757,408.964752,381.146332,403.997101,1.53E+10
10/29/20,386.730103,393.227692,381.288757,388.651062,1.29E+10
10/30/20,382.819977,391.464722,375.092407,386.730255,1.37E+10
10/31/20,386.590332,393.010132,381.295258,382.820038,1.13E+10
11/1/20,396.358185,397.116119,385.165527,386.590332,1.05E+10
11/2/20,383.156738,403.240753,381.017639,396.355988,1.40E+10
11/3/20,387.602173,389.515381,371.312744,383.156036,1.26E+10
11/4/20,402.141998,407.665649,377.827606,387.60321,1.51E+10
11/5/20,414.067352,417.52594,397.245819,402.142944,1.54E+10
11/6/20,454.719299,456.200623,412.9823,414.066711,1.67E+10
11/7/20,435.713135,465.675476,428.45636,454.722565,1.89E+10
11/8/20,453.554779,457.780457,433.153778,435.718811,1.13E+10
11/9/20,444.163055,457.349609,435.163879,453.574158,1.37E+10
11/10/20,449.679626,453.758362,439.600128,444.166382,1.21E+10
11/11/20,462.960541,473.578857,449.524933,449.679657,1.41E+10
11/12/20,461.00528,467.677826,452.072418,462.959534,1.29E+10
11/13/20,474.626434,475.217255,457.298248,461.005493,1.32E+10
11/14/20,460.149841,475.161438,452.986084,474.626434,1.03E+10
11/15/20,447.559082,460.99408,440.254333,460.149902,1.03E+10
11/16/20,459.940308,463.831024,445.501617,447.55899,1.14E+10
11/17/20,480.360077,482.232208,460.776611,464.406647,1.46E+10
11/18/20,479.48407,491.999908,465.830963,480.346832,1.79E+10
11/19/20,471.630432,480.121735,465.704254,479.481018,1.25E+10
11/20/20,509.744568,513.610352,471.63147,471.63147,1.86E+10
11/21/20,549.486633,550.227417,504.237762,509.744598,2.08E+10
11/22/20,558.068115,579.372498,514.517212,549.486633,2.20E+10
11/23/20,608.454041,609.98761,551.265259,558.059509,2.73E+10
11/24/20,603.897766,621.173401,593.835144,608.522766,2.33E+10
11/25/20,570.686646,605.094177,559.671387,603.902039,2.01E+10
