Price,Close,High,Low,Open,Volume
Ticker,VWS.CO,VWS.CO,VWS.CO,VWS.CO,VWS.CO
Date,,,,,
2000-07-04,52.572669982910156,53.10730594511724,51.85982090025653,52.21624374201707,5294950
2000-07-05,52.661773681640625,52.980775466123426,52.21624258992071,52.57266882294963,1315515
2000-07-06,55.780487060546875,56.67154917588553,52.39445170208643,52.572664804980604,4532270
2000-07-07,55.780487060546875,55.780487060546875,55.780487060546875,55.780487060546875,0
2000-07-10,60.05759811401367,61.83972264678402,57.919047315036146,57.919047315036146,4861795
2000-07-11,59.70115661621094,60.9486448305308,56.13690846001924,60.9486448305308,3120140
2000-07-12,59.3447380065918,60.057590448014736,57.20618748058769,59.701164227303266,1647240
2000-07-13,58.453678131103516,60.592228740418335,57.91904217834105,58.81010436570015,1170460
2000-07-14,57.562618255615234,58.810106727673485,56.49334630714546,57.919044504526916,1118190
2000-07-17,56.49333953857422,58.275463771347766,48.96029828558195,57.027975448753395,921850
2000-07-18,57.91904067993164,57.91904067993164,55.93019131604524,56.13691635131836,932045
2000-07-19,59.16653060913086,59.22534239947505,57.919042186988875,57.919042186988875,5672925
2000-07-20,61.4832878112793,62.017923736941846,58.81010138470194,59.70116352689439,3892250
2000-07-21,62.37434005737305,64.15646405901228,61.48327805655343,62.37434005737305,4642385
2000-07-24,62.37434005737305,62.37434005737305,62.37434005737305,62.37434005737305,0
2000-07-25,62.01792526245117,65.04753798008048,60.4140174460108,65.04753798008048,2340640
2000-07-26,60.94865036010742,62.01792218466926,59.16652612032805,61.83971247999711,2027240
2000-07-27,60.94865036010742,60.94865036010742,60.94865036010742,60.94865036010742,0
2000-07-28,60.41401290893555,62.0179206049229,60.41401290893555,60.948648807598,2251830
2000-07-31,62.37434005737305,62.37434005737305,59.34472789493365,59.7011540549142,1174475
2000-08-01,62.01792526245117,63.62183987715633,61.48328932363771,62.374351487748406,1715745
2000-08-02,65.5821762084961,65.5821762084961,61.48329147013978,63.08720614084075,1965010
2000-08-03,61.4832878112793,64.15647423785666,61.4832878112793,65.04753638004911,3995870
2000-08-04,61.83971405029297,62.908985902006826,60.948651907776544,60.948651907776544,638225
2000-08-07,63.62184143066406,65.76039203640147,61.48329082492666,63.26541519666367,1025145
2000-08-08,63.265419006347656,64.15648124587368,63.13888969114641,63.265419006347656,2922820
2000-08-09,63.265419006347656,63.265419006347656,63.265419006347656,63.265419006347656,0
2000-08-10,58.81009292602539,63.641428555566534,58.81009292602539,62.37434098214814,1842140
2000-08-11,58.27546310424805,59.344734912366064,57.38440099806157,59.344734912366064,735980
2000-08-14,59.3447380065918,59.522954516079885,57.02797776936431,58.2754661427221,1671735
2000-08-15,60.58866500854492,61.3050797515483,58.81010296697669,59.34473890702352,1335630
2000-08-16,59.950653076171875,60.59221883390009,59.344730615902314,60.59221883390009,960320
2000-08-17,57.02797317504883,60.41401180162302,57.02797317504883,59.73145248275614,2222365
2000-08-18,57.02797317504883,58.810097336769104,53.463724851608276,56.13691109418869,2779760
2000-08-21,55.95869827270508,57.91903554004057,54.889423090600985,57.74082584229996,2408605
2000-08-22,55.780487060546875,56.3151263692294,54.354789035657916,55.245851150996565,1929045
2000-08-23,64.51290130615234,65.58217317159506,54.71121761262343,55.24585354534479,6590460
2000-08-24,63.9782600402832,66.82965597595147,59.34473314699207,62.374345577554706,4660140
2000-08-25,62.96245193481445,65.27386182631822,54.944670693620324,64.15647189865021,858800
2000-08-28,63.265419006347656,65.27387133633889,62.374356766821634,63.265419006347656,1007185
2000-08-29,63.800052642822266,64.15647888517069,63.2654166784322,64.15647888517069,1011840
2000-08-30,64.1564712524414,64.86932365232983,63.443618852553,63.800045052497204,2140865
2000-08-31,66.47323608398438,66.82966230928686,64.15647581691539,64.15647581691539,4168080
2000-09-01,69.50284576416016,69.68105546989067,66.29502347315952,66.29502347315952,5019085
2000-09-04,73.06710052490234,73.77995300542693,69.85927795907185,70.39391392033274,2523095
2000-09-05,74.3145751953125,75.2056372317113,72.17602494830263,73.24529667267565,2237915
2000-09-06,74.49279022216797,74.67100672117876,73.06709222140321,73.06709222140321,1412570
2000-09-07,74.3145751953125,76.6313351302966,73.60172284688792,73.60172284688792,1392385
2000-09-08,74.8492202758789,75.20564649398841,72.17603383745465,73.95815812973748,823255
2000-09-11,75.56207275390625,75.74028246392727,72.17603387738951,75.02743002731386,1072035
2000-09-12,73.06710052490234,73.06710052490234,69.50285171880954,73.06710052490234,1162365
2000-09-13,73.60171508789062,73.95814122452893,73.06707928206473,73.06707928206473,1671770
2000-09-14,76.63134002685547,77.87882831717806,74.31457994383594,74.84921584018441,3960830
2000-09-15,78.0570297241211,80.19557988058952,75.74026988722343,76.63133188589666,1790490
2000-09-18,75.91848754882812,77.522402034362,73.24530127178116,77.34419233519792,1148215
2000-09-19,75.38385009765625,76.09670247613268,74.31457832820574,75.91848598238151,1266560
2000-09-20,76.09671020507812,78.41347047303763,74.84922181517229,76.27491991866547,1463355
2000-09-21,76.09671020507812,77.5224083085713,75.02743152875964,77.5224083085713,1930835
2000-09-22,74.49279022216797,75.2056426216825,73.60172812190696,74.84921642192523,1081480
2000-09-25,73.95816802978516,75.74029256062336,73.42353203018682,73.95816802978516,1506500
2000-09-26,74.8492202758789,75.74028242202031,74.31458434784699,74.8492202758789,3550335
2000-09-27,76.2749252319336,76.98777773246948,74.49280077885913,75.20565327939504,1776670
2000-09-28,76.2749252319336,77.87883995900671,75.74028925566431,76.63135148220154,1785115
2000-09-29,76.9877700805664,77.52240600369761,76.4531341574352,77.16597978885527,1569145
2000-10-02,80.55201721191406,81.08665312561688,77.52240463657878,78.41346675883831,2187050
2000-10-03,83.75984191894531,83.75984191894531,80.55201954553226,80.55201954553226,3600085
2000-10-04,83.58162689208984,84.6508986824573,81.97771240827443,82.69056480069555,2557840
2000-10-05,85.18553924560547,86.4330276015697,83.7598411809026,83.7598411809026,1952090
2000-10-06,83.22520446777344,84.65090251896628,82.33414233599485,84.65090251896628,2406335
2000-10-09,79.3045425415039,82.86879164449284,78.41348026575668,82.86879164449284,1040235
2000-10-10,81.0866470336914,82.86877114432198,78.41346086774553,81.0866470336914,1258065
2000-10-11,78.94810485839844,81.08665537068481,76.6313446360318,81.08665537068481,3172560
2000-10-12,79.1263198852539,79.83916551049292,77.5224053315032,77.5224053315032,1048515
2000-10-13,79.3045425415039,79.83917854729913,76.63135571426221,77.52241799000944,1639240
2000-10-16,78.7698974609375,82.86878209750522,78.41347123204795,82.86878209750522,1238020
2000-10-17,82.86876678466797,82.86876678466797,78.94809258789117,79.30451875091882,2423445
2000-10-18,82.86876678466797,88.03692915290969,81.97770477623068,82.86876678466797,2405655
2000-10-19,80.19560241699219,84.65091366238065,79.3045401679145,82.86878916422526,1500745
2000-10-20,81.97771453857422,83.75983876767366,80.19559030947478,80.19559030947478,1805985
2000-10-23,84.65090942382812,85.00733566526569,82.51235877346787,84.11627346080434,1960560
2000-10-24,86.96766662597656,86.96766662597656,84.11627039493399,85.36375879536443,2034315
2000-10-25,84.47270202636719,86.43303621081144,84.29448550161253,86.43303621081144,1494820
2000-10-26,86.07659912109375,86.25481562340799,83.2252030667102,84.29447488753792,2082405
2000-10-27,87.85872650146484,88.57157893972503,84.65090412582343,85.5419662745163,774750
2000-10-30,86.43302917480469,89.10621564412854,85.5419670183634,88.92800593214618,2595560
2000-10-31,86.43302917480469,86.43302917480469,86.43302917480469,86.43302917480469,0
2000-11-01,87.3240966796875,87.3240966796875,84.47270032373847,86.43303446867029,2943610
2000-11-02,86.43302917480469,88.57157970991672,85.5419670183634,87.32409133124597,2489635
2000-11-03,88.21514892578125,88.74978483234523,86.07659850126095,88.74978483234523,1942385
2000-11-06,84.47270202636719,87.85873441752227,82.86878729490168,87.32409843978887,967655
2000-11-07,84.11627197265625,85.00733416135331,82.1559310785637,84.47269820778807,776230
2000-11-08,84.29447174072266,85.54196001729437,82.86877376675392,85.54196001729437,683125
2000-11-09,87.14588165283203,87.32409136488305,83.93805244979596,83.93805244979596,1269815
2000-11-10,88.74978637695312,89.81906500695528,86.43302620934523,87.14587862934667,1834840
2000-11-13,87.3240966796875,88.92801137882456,85.18554601359314,88.92801137882456,1293655
2000-11-14,87.3240966796875,87.3240966796875,87.3240966796875,87.3240966796875,0
2000-11-15,89.1062240600586,91.24477479715307,89.1062240600586,89.99728630065918,1493155
2000-11-16,88.21514892578125,88.92800133337614,85.89838879849442,88.92800133337614,1113765
2000-11-17,89.1062240600586,89.28443378887256,86.43303733825684,86.43303733825684,1266635
2000-11-20,87.3240966796875,90.17549303563653,86.96767043562758,90.17549303563653,518595
2000-11-21,85.5419692993164,87.85872960818656,85.18554306758293,87.85872960818656,486390
2000-11-22,76.63134002685547,86.43302305354628,75.91848763288134,86.43302305354628,1811435
2000-11-23,73.06710052490234,79.30453593556473,71.28497612185595,78.41347373404153,2800800
2000-11-24,73.06710052490234,74.84922492794874,69.68106143980815,73.06710052490234,4550115
2000-11-27,76.63134002685547,78.41346421352652,74.84921584018441,75.74027793351993,2404770
2000-11-28,81.0866470336914,84.65089525495256,75.74027470179966,75.74027470179966,2743425
2000-11-29,80.19560241699219,81.08666466606988,77.52241566975911,81.08666466606988,1672470
2000-11-30,74.8492202758789,80.1955931527274,71.28497169131325,79.8391669346179,1425175
2000-12-01,77.34419250488281,77.52240220443788,73.95815382722235,76.631340110134,1530190
2000-12-04,70.39390563964844,79.30452660669255,68.96820764457424,78.41346450998813,2280335
2000-12-05,66.47323608398438,72.8888877446348,64.15647581691539,71.28497312990599,10684730
2000-12-06,69.50284576416016,75.74028064043094,66.65144968288503,68.61178363897862,7373085
2000-12-07,72.354248046875,73.0671005274242,68.25536327937984,69.50285172120839,5081990
2000-12-08,72.176025390625,74.84921151620371,71.46317303783181,72.71066125608797,5827525
2000-12-11,74.8492202758789,78.41346886044457,73.24530569351849,73.95815812973748,4359080
2000-12-12,79.3045425415039,79.4827522773471,74.84923116276774,75.20565743271976,3161405
2000-12-13,81.0866470336914,83.75983319963727,77.52239881243024,78.41346086774553,2478160
2000-12-14,82.86876678466797,83.75982879310526,80.1955807593561,80.1955807593561,1807500
2000-12-15,80.73023223876953,83.75984501381586,80.1955962898237,81.97772065181978,3068460
2000-12-18,80.90845489501953,83.58164164091315,78.41347787954598,83.58164164091315,1032370
2000-12-19,79.3045425415039,80.9084573571552,74.84923116276774,80.9084573571552,2763035
2000-12-20,76.63134002685547,80.01737870083618,76.63134002685547,76.63134002685547,2838550
2000-12-21,75.56207275390625,75.74028246392727,72.17603387738951,74.84922031729283,1915820
2000-12-22,76.63134002685547,78.23525451416512,73.06709165351334,76.2749138298684,1639370
2000-12-25,76.63134002685547,76.63134002685547,76.63134002685547,76.63134002685547,0
2000-12-26,76.63134002685547,76.63134002685547,76.63134002685547,76.63134002685547,0
2000-12-27,80.90845489501953,81.44309088454516,75.74029113365236,76.63135338228358,1497695
2000-12-28,79.3045425415039,81.4430933629504,78.41348026575668,81.4430933629504,2593600
2000-12-29,76.63134002685547,79.48273600622345,76.63134002685547,79.48273600622345,1082490
2001-01-01,76.63134002685547,76.63134002685547,76.63134002685547,76.63134002685547,0
2001-01-02,73.77994537353516,78.05703941945939,73.6017288727064,76.63134140415131,826155
2001-01-03,72.53246307373047,73.95816120722888,68.78999782524907,73.60173497428804,2824985
2001-01-04,74.8492202758789,78.41346886044457,73.77994841981507,75.91849213194274,3070600
2001-01-05,72.176025390625,75.74027355806328,71.10675365969907,74.84921151620371,3942355
2001-01-08,75.74028778076172,76.45314026741612,71.28497673483456,72.17603894402,1145355
2001-01-09,75.74028778076172,77.16598595580538,73.60173711906366,76.27492374661995,1375415
2001-01-10,74.1363754272461,76.09671642834972,73.06710346174619,75.38386391917288,1712545
2001-01-11,73.15619659423828,76.09670422521074,73.15619659423828,75.7402780277801,1069385
2001-01-12,76.2749252319336,76.09671550593227,73.60173855232192,74.84922702912709,809575
2001-01-15,79.83916473388672,81.62128897704609,75.74028033427308,75.74028033427308,3561975
2001-01-16,77.87883758544922,81.08666014356355,77.52241134604428,80.55202418358867,168625
2001-01-17,78.41346740722656,78.41346740722656,73.06709462946111,75.74028101834384,4300065
2001-01-18,78.23526000976562,79.30453187757307,74.84922109793413,74.84922109793413,2444210
2001-01-19,76.9877700805664,80.01738270932935,76.4531341574352,79.30453027964468,2935030
2001-01-22,78.7698974609375,78.7698974609375,76.63134688586504,78.41347123204795,825120
2001-01-23,79.83916473388672,80.19559094217149,78.41346669901212,79.30452882059181,2290105
2001-01-24,79.83916473388672,79.83916473388672,79.83916473388672,79.83916473388672,0
2001-01-25,83.58162689208984,83.759836591063,81.08665031688014,81.08665031688014,2769060
2001-01-26,83.58162689208984,83.58162689208984,83.58162689208984,83.58162689208984,0
2001-01-29,85.72017669677734,86.61123885286969,84.65090482877244,85.54196698486477,1415640
2001-01-30,85.36375427246094,88.21515035242545,84.65090185333756,86.43302610288151,1313250
2001-01-31,86.96766662597656,87.3240928544231,83.75984416648745,86.43303068243918,1589410
2001-02-01,81.62130737304688,87.85874362991261,81.08667133925445,85.89840923991835,2926230
2001-02-02,77.52240753173828,82.33414453129222,76.63134537620107,81.79950859762285,7016735
2001-02-05,79.48274230957031,80.01738504658266,75.74028394007264,80.01738504658266,3642380
2001-02-06,79.83916473388672,81.26486276876132,79.30452882059181,81.26486276876132,1784525
2001-02-07,78.23526000976562,80.19559403350087,77.70061727759716,79.8391678114768,892015
2001-02-08,77.70060729980469,79.30452169381664,76.98776174556016,79.30452169381664,1324415
2001-02-09,77.16598510742188,78.59168326679104,76.63134914744158,78.4134735462193,1800875
2001-02-12,77.16598510742188,78.94810950619959,76.45313942686984,77.52241134683044,920735
2001-02-13,74.1363754272461,77.70062437659956,73.60173944449615,77.70062437659956,4687055
2001-02-14,73.77994537353516,75.20564338884323,72.88888326418456,74.84921718545012,2145580
2001-02-15,75.74028778076172,75.91849750329274,73.51263225779815,74.49279932824909,2473160
2001-02-16,73.95816802978516,75.91850229440094,72.7106794985453,75.91850229440094,1584875
2001-02-19,71.9978256225586,73.95815966546995,71.81960911067087,73.95815966546995,948830
2001-02-20,74.3145751953125,75.02742074547324,72.9779821407143,73.06708698470142,2037400
2001-02-21,73.95816802978516,74.31459429560591,72.7106794985453,74.31459429560591,1047200
2001-02-22,74.67100524902344,74.84921494625647,72.71066458813917,74.49278875352621,706245
2001-02-23,70.5721206665039,75.20921028882205,69.50284878905514,74.67101205934208,2369700
2001-02-26,67.27519226074219,72.17603408106116,65.04753688786992,71.28497193191225,3672895
2001-02-27,69.50284576416016,71.19586516165799,67.72072151379707,69.68105546989067,2551745
2001-02-28,70.75032806396484,73.06708803216107,68.61177778629758,69.50283983547028,1294615
2001-03-01,70.39390563964844,71.28496773635285,68.61178144623962,71.28496773635285,1288685
2001-03-02,70.0374984741211,70.57213451777912,67.7207377527589,70.21571502085119,1300835
2001-03-05,67.36428833007812,70.39390060170291,66.82965246997111,69.50283856876996,1422440
2001-03-06,69.50284576416016,70.75033409906722,65.04753513825246,69.50284576416016,2332890
2001-03-07,68.78999328613281,70.57211753497837,68.25535737113205,68.96820978997607,1462215
2001-03-08,70.39390563964844,71.28496773635285,67.7207193495352,68.78999114627479,974845
2001-03-09,72.176025390625,74.84921151620371,70.03747513050926,70.03747513050926,1335455
2001-03-12,67.89892578125,71.28496430504524,66.8296540359799,70.57211194268919,3183050
2001-03-13,63.265419006347656,67.72073020397778,62.374356766821634,65.93860572492574,3619060
2001-03-14,63.265419006347656,63.265419006347656,63.265419006347656,63.265419006347656,0
2001-03-15,57.7408332824707,61.48329180336979,56.136918603076765,59.87937712397585,4385355
2001-03-16,53.46372985839844,58.453676618862666,53.10730363302282,57.74083096637624,6411680
2001-03-19,53.46372985839844,55.24585418701172,50.4341171401029,53.82015608377406,4139375
2001-03-20,56.31513214111328,57.02798122661951,53.46373239995579,53.46373239995579,5013270
2001-03-21,56.49333953857422,57.919037565140165,55.067638112876054,55.780487126159024,2278285
2001-03-22,53.99836730957031,57.74083258342597,53.99836730957031,57.74083258342597,2075920
2001-03-23,58.27546310424805,58.27546310424805,55.60227678568863,56.136912689747646,3435205
2001-03-26,67.72073364257812,68.6117959273489,58.810110794870475,58.810110794870475,4266130
2001-03-27,67.72073364257812,68.79000566499676,65.58218279947515,67.72073364257812,3192610
2001-03-28,71.28496551513672,74.84921379089356,68.6117793083191,71.28496551513672,6753865
2001-03-29,69.14642333984375,73.06709826493211,67.72072522115658,70.57212145853092,3838500
2001-03-30,64.1564712524414,70.03747975759568,62.3743470509847,68.61178175608318,3568000
2001-04-02,58.453678131103516,65.93860186457289,57.89053025501812,65.93860186457289,7061980
2001-04-03,53.82015609741211,59.70116502367323,53.46372987194618,59.70116502367323,8601890
2001-04-04,54.35478591918945,56.671545926584066,51.681599726442435,53.46372385494045,5714465
2001-04-05,58.27546310424805,58.810099008307056,55.067637482497446,55.60227678568863,5483060
2001-04-06,60.770442962646484,61.48329548467353,58.81010872447034,59.7011709778714,4185995
2001-04-09,60.59223175048828,61.48329398211311,59.70116951886345,61.48329398211311,2069180
2001-04-10,66.82965850830078,69.50284484863282,60.057587805779185,60.057587805779185,5945510
2001-04-11,66.82965850830078,70.75033316710731,66.82965850830078,69.50284484863282,4322770
2001-04-12,66.82965850830078,66.82965850830078,66.82965850830078,66.82965850830078,0
2001-04-13,66.82965850830078,66.82965850830078,66.82965850830078,66.82965850830078,0
2001-04-16,66.82965850830078,66.82965850830078,66.82965850830078,66.82965850830078,0
2001-04-17,67.00786590576172,69.50284245685182,65.93859412573121,66.82965620851137,2613760
2001-04-18,69.14642333984375,69.50284956908176,67.09698441868873,68.78999711060574,1664955
2001-04-19,67.72073364257812,70.39392049689042,67.00788109545522,69.50285821211965,2219040
2001-04-20,67.18608093261719,68.96820505922102,65.9385926843417,67.72071681094553,1994690
2001-04-23,67.89892578125,68.61177814360603,66.8296540359799,66.8296540359799,1772810
2001-04-24,65.13664245605469,68.61178623542392,64.15647544091587,67.72072407652232,2032330
2001-04-25,63.265419006347656,65.84950086062621,62.374356766821634,64.86933375680066,1530705
2001-04-26,65.04752349853516,65.22573317237651,63.087189893227084,64.1564615328018,2174665
2001-04-27,68.43356323242188,68.61177291028608,65.04752496689458,65.04752496689458,1541485
2001-04-30,70.0374984741211,70.21571502085119,66.8296754139068,68.79000984007494,1152300
2001-05-01,70.0374984741211,70.0374984741211,70.0374984741211,70.0374984741211,0
2001-05-02,72.354248046875,73.24531024842895,70.75034016303694,71.28497612431629,4481105
2001-05-03,71.46318054199219,72.53245918346413,70.57211840656453,72.35424267741985,2044330
2001-05-04,71.10586547851562,71.82050003217314,69.67660318646078,71.46318275534439,3349935
2001-05-07,71.10586547851562,71.10586547851562,71.10586547851562,71.10586547851562,0
2001-05-08,69.49794006347656,71.10585740372028,68.60465038047691,71.10585740372028,2701810
2001-05-09,69.49794006347656,69.49794006347656,69.49794006347656,69.49794006347656,0
2001-05-10,70.74856567382812,71.28454512906742,69.67662039387328,69.67662039387328,914020
2001-05-11,70.74856567382812,70.74856567382812,70.74856567382812,70.74856567382812,0
2001-05-14,71.37384796142578,71.46317556783367,69.67659617863782,69.67659617863782,1385050
2001-05-15,71.2845230102539,71.64183344919472,70.56988850185276,71.46317822972432,789835
2001-05-16,70.56989288330078,71.4631826666337,69.67660309996786,71.1058653902485,1899260
2001-05-17,70.92720794677734,71.82049770223988,70.56989068154033,71.28452521201436,1050110
2001-05-18,73.42842102050781,73.42842102050781,71.28453088887353,71.46318612808956,3894335
2001-05-21,76.28694152832031,77.00156919715306,72.35646549633186,73.24975519381744,2876035
2001-05-22,77.18022918701172,78.25217406957408,75.21498781530157,76.2869395131233,3211575
2001-05-23,77.71620178222656,78.25217422456936,75.21498796428105,77.71620178222656,1529850
2001-05-24,77.71620178222656,77.71620178222656,77.71620178222656,77.71620178222656,0
2001-05-25,78.96681213378906,80.75339156299125,77.18023270458687,77.7162051702956,3525355
2001-05-28,77.35889434814453,80.39608099316041,76.82292183790884,80.39608099316041,1502695
2001-05-29,74.94701385498047,77.71621080807836,73.60707918587568,77.18023830348847,1667020
2001-05-30,74.85768127441406,75.39365374345026,73.24975705204577,75.21499171026505,1914935
2001-05-31,76.82291412353516,76.82291412353516,73.60707256978792,74.14304502620253,1424955
2001-06-01,76.28694152832031,76.82291398375975,75.2149898021819,76.82291398375975,657655
2001-06-04,76.28694152832031,76.28694152832031,76.28694152832031,76.28694152832031,0
2001-06-05,76.28694152832031,76.28694152832031,76.28694152832031,76.28694152832031,0
2001-06-06,75.84029388427734,77.35888358792727,74.85767661631215,76.10827669449006,853595
2001-06-07,76.10828399658203,76.82291852289902,75.39365628552498,75.92962877263275,824470
2001-06-08,75.0363540649414,76.28696132907602,74.14306413559686,76.10829925405034,1106710
2001-06-11,73.96440124511719,75.21500156496931,73.60708394719062,74.67902902570975,1089840
2001-06-12,71.46318054199219,74.14304981231689,70.56989078521728,74.14304981231689,1363040
2001-06-13,73.24974822998047,75.03632745510194,71.10585179678293,72.17780342101113,2782675
2001-06-14,72.89244842529297,73.96440030545435,72.71379318622967,73.2497657186801,1196890
2001-06-15,72.71379089355469,72.71379089355469,70.74854924952005,71.99915632931295,3812350
2001-06-18,70.56989288330078,72.35647244996663,70.35550524357373,72.35647244996663,2337935
2001-06-19,67.89002227783203,71.10586407530892,67.89002227783203,71.10586407530892,4556260
2001-06-20,69.67660522460938,70.03392251189021,67.35405308017447,69.67660522460938,784890
2001-06-21,67.71137237548828,69.6766072909229,67.35405507761092,69.6766072909229,845910
2001-06-22,67.80069732666016,68.2473422276062,66.46076262382205,67.8900249437973,1881490
2001-06-25,69.67660522460938,69.8552604606196,62.53028674003405,64.31686636117789,2644045
2001-06-26,66.99673461914062,71.46318359375,66.99673461914062,69.67660400390625,1325040
2001-06-27,70.56989288330078,70.56989288330078,66.63941647358389,68.24734080968723,1560750
2001-06-28,71.37384796142578,71.37384796142578,67.89001678944199,68.78330648403991,1245275
2001-06-29,73.24974822998047,73.24974822998047,71.10585179678293,71.2845138084504,2243615
2001-07-02,72.26714324951172,73.24976062657227,71.4631810990949,73.24976062657227,871235
2001-07-03,73.07110595703125,73.96439572758048,72.35647141448783,72.89244391376535,1036865
2001-07-04,69.67660522460938,72.71379194360597,69.67660522460938,72.71379194360597,1428880
2001-07-05,67.89002227783203,70.56989157827277,66.10344274420487,70.03391908123663,3920360
2001-07-06,67.89002227783203,68.42599477486817,66.10344274420487,67.89002227783203,3059005
2001-07-09,71.64183807373047,71.82050011999341,67.7113684695886,67.89002370059134,2103270
2001-07-10,70.56989288330078,72.71378972635183,70.30190322219683,71.64183789719621,2572700
2001-07-11,67.89002227783203,69.85525703871788,66.72874285487036,67.89002227783203,2544815
2001-07-12,66.10343933105469,69.8552534318485,65.74612207972677,68.78330849312447,3921735
2001-07-13,66.10343933105469,66.10343933105469,66.10343933105469,66.10343933105469,0
2001-07-16,62.6196174621582,66.46076656413132,61.81565522973816,66.10344925913789,3037275
2001-07-17,62.6196174621582,63.33425207214506,60.92236537488495,62.798279522285284,2898070
2001-07-18,61.99431228637695,63.42357457573587,61.99431228637696,63.24491934528857,2149095
2001-07-19,67.71137237548828,67.71137237548828,62.53028859441798,62.53028859441798,2134610
2001-07-20,67.89002227783203,68.24733954760949,66.10344274420487,66.81807728375976,1249865
2001-07-23,66.28209686279297,68.96196611840875,65.7461243747218,67.89002114226642,1451410
2001-07-24,64.6741714477539,66.28208871429545,63.959537008007146,66.28208871429545,1065030
2001-07-25,65.21014404296875,65.56746126379026,64.13819919576332,65.21014404296875,811550
2001-07-26,65.56746673583984,66.46075645481515,64.85283223455572,65.74612195353103,730130
2001-07-27,64.85282897949219,66.10343588633968,64.49551174678443,65.92478067761547,1838990
2001-07-30,65.56746673583984,65.92478398648191,64.67417701686453,65.21014948519777,907155
2001-07-31,65.74613189697266,66.01412157929987,65.21015934757895,65.56747665226166,1062165
2001-08-01,70.03390502929688,71.105849808289,65.74611228281104,65.74611228281104,3099965
2001-08-02,69.67660522460938,70.92721232246214,68.87264303204257,70.56989503518129,2602425
2001-08-03,68.96195983886719,70.03391153265964,68.158004587597,69.67659430139548,1276100
2001-08-06,68.60465240478516,69.31928008311564,68.06867312696275,69.31928008311564,586555
2001-08-07,68.60465240478516,69.31928008311564,68.06867312696275,68.87263522843672,631990
